group_1,group_2,feature,n_group_1,n_group_2,mean_group_1,mean_group_2,median_group_1,median_group_2,mann_whitney_u,p_value,hedges_g,abs_hedges_g,effect_category,direction,within_pair_fdr_q_value,within_pair_significant_fdr
Asian,European,lower_vermilion_height,571,143,0.18762466030469996,0.17740698574297137,0.1812949356796765,0.1683539409326955,46358.0,0.012155995838638677,0.2148355625339582,0.2148355625339582,small,higher_in_Asian,0.039986828416574596,True
Asian,European,vermilion_total,571,143,0.3000530616447628,0.2829172820516881,0.2904167879126076,0.2623814871300511,46961.0,0.00541976414200195,0.21346310230093643,0.21346310230093643,small,higher_in_Asian,0.024924313293823806,True
Asian,European,mouth_upper_fit_residual,571,143,0.013306597548338994,0.012389038844869237,0.0124305837220438,0.0105824427969992,46810.0,0.006677658599549189,0.16989888039342138,0.16989888039342138,negligible,higher_in_Asian,0.0269260427401177,True
Asian,European,upper_lip_eversion,571,143,0.08096156073397721,0.0770298547495753,0.0788861841055664,0.0713527214428443,46422.0,0.011193514847620444,0.17056523434914017,0.17056523434914017,negligible,higher_in_Asian,0.03896714093175851,True
Asian,European,chin_height,571,143,0.1779864639577506,0.1879912762001871,0.1771422126844082,0.1865498033825264,34093.0,0.0022691909398934464,-0.29038060569624047,0.29038060569624047,small,higher_in_European,0.018909924499112055,True
Asian,European,chin_width,571,143,0.3250316686316231,0.3302611228946857,0.3219077537755619,0.3292658583529574,32933.0,0.0003456505753806014,-0.2642870115211072,0.2642870115211072,small,higher_in_European,0.0039278474475068345,True
Asian,European,jaw_bigonial_width,571,143,0.7935979777142503,0.8008186518480824,0.793579218475487,0.8010918006628817,32404.0,0.00013438938069215781,-0.28219741732758713,0.28219741732758713,small,higher_in_European,0.002526308293932154,True
Asian,European,jaw_to_forehead_ratio,571,143,1.0873042810662439,1.1000060249357009,1.0854238977095605,1.1004256305757554,35001.0,0.008269255161049706,-0.211915178020466,0.211915178020466,small,higher_in_European,0.030401673386212153,True
Asian,European,face_triangularity,571,143,0.5546151636506707,0.5463955635522286,0.5578399049215125,0.5475766286278632,47888.0,0.001368386585775172,0.23935533136573497,0.23935533136573497,small,higher_in_Asian,0.012217737372992607,True
Asian,European,malar_bulge_mean,571,143,0.041728755421102035,0.0431630478595418,0.0420531268562097,0.0433590536393677,35399.0,0.013876954049842911,-0.21151739046390441,0.21151739046390441,small,higher_in_European,0.04447741682641959,True
African,Others,eb_thickness_r,143,143,0.015940585540225302,0.014964429322011516,0.0159172043261539,0.0147199779676879,12420.0,0.0016970270947169843,0.3728229163208207,0.3728229163208207,small,higher_in_African,0.006842851188374937,True
African,Others,eb_thickness_l,143,143,0.016237195008806715,0.015411040419245504,0.0160776889059464,0.0151700936452471,12207.0,0.004595223037901503,0.2951232816346121,0.2951232816346121,small,higher_in_African,0.016894202345226112,True
African,Others,eb_thickness_mean,143,143,0.016088890274516005,0.015187734870628505,0.0161602160658627,0.0149877431650867,13518.0,2.4923371985393286e-06,0.536219095906505,0.536219095906505,medium,higher_in_African,1.5577107490870805e-05,True
African,Others,eb_inter_distance,143,143,0.202216591542269,0.19255338924611845,0.2019535043943998,0.1911942427722184,14670.0,2.0702980283280822e-10,0.7888955378401967,0.7888955378401967,medium,higher_in_African,2.1565604461750854e-09,True
