review_rank,syndrome,feature,anatomical_region,feature_family,candidate_tier,n_disease,n_healthy,mean_disease,median_disease,mean_healthy,median_healthy,hedges_g,hedges_g_ci_95_low,hedges_g_ci_95_high,global_q,cliffs_delta,rank_biserial,effect_direction_bootstrap_stability,hedges_g_alternative,hedges_g_ci_95_low_alternative,hedges_g_ci_95_high_alternative,alternative_global_q,both_selections_significant,effect_direction_agrees,absolute_change_hedges_g,both_confidence_intervals_exclude_zero,interpretability_flag,editorial_rank_score,literature_status,clinical_interpretation,literature_search_terms
171,AU-KLINE SYNDROME; AUKS,mouth_tenting,philtrum / mouth / lips,mouth_tenting,moderate_candidate,11,942,0.9121115590166516,0.8896042838831267,0.5588427460691084,0.5457547151882686,1.1499048728550314,0.5724256739034563,1.7205297011154463,0.0155525662312347,0.5662999420961204,0.5662999420961203,1.0,1.1499048728550314,0.5724256739034563,1.7205297011154463,0.015747786727861,True,True,0.0,True,True,12.589904872855032,unreviewed,TBD,TBD
172,"CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER; CHDFIDD",face_triangularity,global face shape / proportions,face_triangularity,moderate_candidate,15,942,0.5876015348934868,0.5940167893349216,0.5543925309280083,0.5577225634872556,0.9871347129124608,0.5164620416197264,1.45881514338684,0.0087363124408926,0.5227176220806794,0.5227176220806795,1.0,0.9871347129124608,0.5164620416197264,1.45881514338684,0.008497615379666,True,True,0.0,True,True,12.58713471291246,unreviewed,TBD,TBD
173,Kleefstra syndrome,face_aspect_ratio,global face shape / proportions,face_aspect_ratio,moderate_candidate,13,942,0.9720497506752588,0.9805652284151494,0.9118919075650824,0.9107374094176942,1.1823360039368132,0.5575746638912835,1.782694688285357,0.0125260402055111,0.5376449452882573,0.5376449452882575,1.0,1.12377352664808,0.4701905909650615,1.7699790217783449,0.0256373680941569,True,True,0.058562477288733206,True,True,12.585211049359346,unreviewed,TBD,TBD
174,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 5; MRD5",jaw_bigonial_width,chin / jaw,jaw_bigonial_width,moderate_candidate,12,942,0.7661184667755779,0.767169308132224,0.7939531567265726,0.7939190905288416,-1.1043403031828691,-1.5703491283724371,-0.64513135802235,0.0068534056864718,-0.6017338995046001,-0.6017338995046002,1.0,-1.1043403031828691,-1.5703491283724371,-0.64513135802235,0.0067635249561574,True,True,0.0,True,True,12.58434030318287,unreviewed,TBD,TBD
175,ANGELMAN SYNDROME; AS,mouth_width,philtrum / mouth / lips,mouth_width,moderate_candidate,18,942,0.4223596898064745,0.4362388971718781,0.3705543072014675,0.3619951794293823,0.8654864983635793,0.4605313506556093,1.266329598964489,0.0069741622322817,0.4912715263033734,0.4912715263033733,1.0,0.8642536479904362,0.4909443189066162,1.2799701878917222,0.0073114551750832,True,True,0.001232850373143024,True,True,12.583020797617293,unreviewed,TBD,TBD
176,FBXW7,face_triangularity,global face shape / proportions,face_triangularity,moderate_candidate,10,942,0.5943338484915259,0.6070066541999835,0.5543925309280083,0.5577225634872556,1.1844895221350644,0.4065629734627045,1.8807887763687965,0.0193437940777246,0.5787685774946921,0.5787685774946922,0.998,1.1844895221350644,0.4065629734627045,1.8807887763687965,0.0194571366211487,True,True,0.0,True,True,12.582489522135065,unreviewed,TBD,TBD
177,CLARK-BARAITSER SYNDROME; CLABARS,chin_pointedness_angle,chin / jaw,chin_pointedness_angle,moderate_candidate,13,942,156.93423131912525,157.1646289556016,151.72734318676052,151.8780219730048,1.0617037696829814,0.5758710209711132,1.5287823210137368,0.0086447782133997,0.5624693777560019,0.5624693777560019,1.0,1.0617037696829814,0.5758710209711132,1.5287823210137368,0.0084026275631644,True,True,0.0,True,True,12.581703769682981,unreviewed,TBD,TBD
178,Coffin-Siris syndrome,iris_offset_y_r,ocular position / iris / gaze,iris_offset_y,primary_candidate,43,942,-0.0789083049916017,-0.0769220316612566,-0.0550230110091005,-0.0581125080182181,-0.8675719332841745,-1.1195939339772305,-0.6508569340621645,2.07708984080633e-06,-0.510442897348541,-0.510442897348541,1.0,-0.8709002887106297,-1.1259090654561776,-0.6508732945519616,2.8531786630514e-06,True,True,0.003328355426455265,True,False,12.580915222431265,unreviewed,TBD,TBD
179,WIEDEMANN-STEINER SYNDROME; WDSTS,eb_thickness_r,eyebrows,eb_thickness,moderate_candidate,14,942,0.017690946009943,0.017037532765537,0.0150932583810383,0.014768934739781,1.019492023603322,0.4648148102385852,1.668926467313389,0.018522468174489,0.4925690021231422,0.4925690021231421,1.0,1.019492023603322,0.4648148102385852,1.668926467313389,0.0187429737479948,True,True,0.0,True,True,12.579492023603322,unreviewed,TBD,TBD
180,NEURODEVELOPMENTAL DISORDER WITH SEVERE MOTOR IMPAIRMENT AND ABSENT LANGUAGE; NEDMIAL,chin_width,chin / jaw,chin_width,moderate_candidate,11,942,0.3031996612457516,0.3081129256205255,0.3263222865223431,0.3239064525203807,-1.192283737543406,-1.7921163116448358,-0.5193227256227219,0.0103588788878472,-0.5969889982628837,-0.5969889982628835,1.0,-1.1644864978758254,-1.783946661412598,-0.5778553379131174,0.0197851022776072,True,True,0.027797239667580742,True,True,12.576689258208244,unreviewed,TBD,TBD
181,AU-KLINE SYNDROME; AUKS,eb_thickness_mean,eyebrows,eb_thickness,moderate_candidate,11,942,0.017219118125589,0.0172380228403976,0.0152435255920658,0.0152085555704443,1.133664743020821,0.6659409414254556,1.6616724243107126,0.0083425130887535,0.6145531750627292,0.6145531750627291,1.0,1.133664743020821,0.6659409414254556,1.6616724243107126,0.0081342513665787,True,True,0.0,True,True,12.57366474302082,unreviewed,TBD,TBD
182,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA",eye_fissure_length_r,eyes / orbital dimensions,eye_fissure_length,moderate_candidate,14,942,0.2133806194217382,0.2123663744167971,0.197349087185091,0.1965973485184808,1.0107624485987268,0.5490906042208836,1.3963156453102603,0.0043187883863647,0.5821959356991204,0.5821959356991204,1.0,1.0107624485987268,0.5490906042208836,1.3963156453102603,0.0042356038308735,True,True,0.0,True,True,12.570762448598728,unreviewed,TBD,TBD
183,Holoprosencephaly,nose_ala_height_mean,nose,nose_ala_height,moderate_candidate,11,942,0.0707152497404953,0.0704670622347439,0.0646928255067841,0.0644010786882862,1.128191553938499,0.687354020644495,1.622964900758634,0.0073452038461199,0.6230457440648524,0.6230457440648522,1.0,1.128191553938499,0.687354020644495,1.622964900758634,0.0072300752591901,True,True,0.0,True,True,12.5681915539385,unreviewed,TBD,TBD
184,Holoprosencephaly,nose_ala_height_r,nose,nose_ala_height,moderate_candidate,11,942,0.0706004891564842,0.0702967885153345,0.0646525145080057,0.064345092646391,1.1277667330897123,0.6325209467810431,1.6268641936280357,0.0084176745263436,0.613588110403397,0.6135881104033971,1.0,1.1277667330897123,0.6325209467810431,1.6268641936280357,0.0082219146536379,True,True,0.0,True,True,12.567766733089712,unreviewed,TBD,TBD
185,MOWAT-WILSON SYNDROME; MOWS,eye_fissure_length_mean,eyes / orbital dimensions,eye_fissure_length,moderate_candidate,15,942,0.2104269180935677,0.2103942329108472,0.1980201839698835,0.1977349209832613,0.9666376676445658,0.2831733208416365,1.579578053156819,0.0168291916232201,0.4816702052370842,0.4816702052370842,1.0,0.9666376676445658,0.2831733208416365,1.579578053156819,0.016897602971282,True,True,0.0,True,True,12.566637667644565,unreviewed,TBD,TBD
186,"MANNOSIDOSIS, ALPHA B, LYSOSOMAL; MANSA",eb_thickness_r,eyebrows,eb_thickness,moderate_candidate,14,942,0.0176568571848304,0.0178755631863639,0.0150932583810383,0.014768934739781,1.0038166603610517,0.3544039059866692,1.713861265168272,0.0353766228717288,0.4488929329693661,0.448892932969366,0.998,1.0038166603610517,0.3544039059866692,1.713861265168272,0.0352722670520482,True,True,0.0,True,True,12.561816660361051,unreviewed,TBD,TBD
187,Holoprosencephaly,eb_arch_mean,eyebrows,eb_arch,moderate_candidate,11,942,0.1529822716553841,0.1554683661592159,0.1317169090951904,0.1313901960009986,1.121292764348441,0.5385831460275663,1.6983343504562451,0.0103137955198791,0.598533101717815,0.598533101717815,1.0,1.121292764348441,0.5385831460275663,1.6983343504562451,0.0099269707156688,True,True,0.0,True,True,12.56129276434844,unreviewed,TBD,TBD
188,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNIJDERS BLOK TYPE; MRXSSB",philtrum_length,philtrum / mouth / lips,philtrum_length,moderate_candidate,13,942,0.3357797085049121,0.3427717787171539,0.2848302841731749,0.2838415889614529,1.0413171067993074,0.415067903709177,1.6877267078514937,0.0228831926627564,0.4976318797974849,0.4976318797974848,0.998,1.0413171067993074,0.415067903709177,1.6877267078514937,0.0226755411866878,True,True,0.0,True,True,12.559317106799305,unreviewed,TBD,TBD
189,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNIJDERS BLOK TYPE; MRXSSB",nose_tip_midline_dent,nose,nose_tip_midline_dent,moderate_candidate,13,942,0.0441210643600071,0.0430895236111214,0.0408433944974591,0.0407891897317018,1.0380640019589682,0.5980722041284924,1.6563792543509366,0.009421820891072,0.556426588273722,0.556426588273722,1.0,1.0380640019589682,0.5980722041284924,1.6563792543509366,0.0091469136502184,True,True,0.0,True,True,12.558064001958968,unreviewed,TBD,TBD
190,Holoprosencephaly,nose_ala_height_l,nose,nose_ala_height,moderate_candidate,11,942,0.0708300103245063,0.0706373359541533,0.0647331365055625,0.0645101186649806,1.1139193625837558,0.7068640297606468,1.5671097767289717,0.0072998801153458,0.6236247828604516,0.6236247828604518,1.0,1.1139193625837558,0.7068640297606468,1.5671097767289717,0.0072300752591901,True,True,0.0,True,True,12.553919362583756,unreviewed,TBD,TBD
191,AU-KLINE SYNDROME; AUKS,mouth_corner_drop,philtrum / mouth / lips,mouth_corner_drop,moderate_candidate,11,942,0.2591124491798882,0.2415376269515884,0.1481841407468349,0.140072573395359,1.110002582346263,0.441546699860361,1.8114241513381528,0.0281255624695185,0.5251881876085698,0.5251881876085698,1.0,1.110002582346263,0.441546699860361,1.8114241513381528,0.0275677000734289,True,True,0.0,True,True,12.550002582346263,unreviewed,TBD,TBD
192,WIEDEMANN-STEINER SYNDROME; WDSTS,nose_ala_height_l,nose,nose_ala_height,moderate_candidate,14,942,0.0701590347260612,0.0700180547717382,0.0647331365055625,0.0645101186649806,0.9887006505179444,0.494792489259858,1.525980400814698,0.0137163087743452,0.5125872004852896,0.5125872004852896,1.0,0.9887006505179444,0.494792489259858,1.525980400814698,0.0135313697796349,True,True,0.0,True,True,12.548700650517945,unreviewed,TBD,TBD
193,Holoprosencephaly,eb_arch_l,eyebrows,eb_arch,moderate_candidate,11,942,0.1547587701135648,0.1588857733965913,0.1307480026338365,0.1301420480117197,1.1055241113680687,0.5991325051884826,1.6550656118680596,0.0123687037143825,0.5848291835552982,0.5848291835552981,1.0,1.1055241113680687,0.5991325051884826,1.6550656118680596,0.0121395991103844,True,True,0.0,True,True,12.545524111368069,unreviewed,TBD,TBD
194,"CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER; CHDFIDD",eb_thickness_mean,eyebrows,eb_thickness,moderate_candidate,15,942,0.0168935324419454,0.0176170919573395,0.0152435255920658,0.0152085555704443,0.9445455917346576,0.4061560135584123,1.4609073588112025,0.0200850160285931,0.4716206652512385,0.4716206652512384,1.0,0.9445455917346576,0.4061560135584123,1.4609073588112025,0.0200082090839331,True,True,0.0,True,True,12.544545591734657,unreviewed,TBD,TBD
195,AU-KLINE SYNDROME; AUKS,eb_arch_r,eyebrows,eb_arch,moderate_candidate,11,942,0.1575421523649219,0.1528870335068695,0.1326858155565443,0.1312644777974473,1.1008926978124811,0.5484561502924404,1.7166869161601952,0.0153946824459349,0.5676510326191855,0.5676510326191855,1.0,1.1008926978124811,0.5484561502924404,1.7166869161601952,0.0154596389119515,True,True,0.0,True,True,12.540892697812481,unreviewed,TBD,TBD
196,ZTTK SYNDROME; ZTTKS,forehead_width_mid,forehead,forehead_width_mid,moderate_candidate,16,942,0.8955837998716746,0.8995327913395281,0.8717933457632211,0.8709651266071212,0.8991469930562417,0.5252349288822361,1.2681927118925167,0.0048782747437279,0.5391454352441614,0.5391454352441614,1.0,0.8991469930562417,0.5252349288822361,1.2681927118925167,0.0048602070594918,True,True,0.0,True,True,12.539146993056242,unreviewed,TBD,TBD
197,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 5; MRD5",forehead_width_mid,forehead,forehead_width_mid,moderate_candidate,12,942,0.8997128967613562,0.9129390310395727,0.8717933457632211,0.8709651266071212,1.0508049529931185,0.435947058840423,1.5706137103320297,0.0211711955470698,0.5224699221514508,0.5224699221514508,1.0,1.0508049529931185,0.435947058840423,1.5706137103320297,0.021131770601917,True,True,0.0,True,True,12.530804952993119,unreviewed,TBD,TBD
198,"CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER; CHDFIDD",eb_inter_distance,eyebrows,eb_inter_distance,moderate_candidate,15,942,0.2064995170532964,0.2126114455650005,0.1950117598059135,0.1945834924052124,0.9274848161566812,0.3532443435796214,1.5474287269959226,0.0336626656190306,0.4373673036093418,0.4373673036093417,1.0,0.9274848161566812,0.3532443435796214,1.5474287269959226,0.0334598784767473,True,True,0.0,True,True,12.527484816156681,unreviewed,TBD,TBD
199,FLOATING-HARBOR SYNDROME; FLHS,philtrum_width,philtrum / mouth / lips,philtrum_width,moderate_candidate,15,942,0.2860799373483924,0.2848793971708886,0.3008337242395867,0.2986240588266514,-0.9550686250405092,-1.250764115199842,-0.6909488659908922,0.0014251080562851,-0.6150035385704176,-0.6150035385704176,1.0,-0.9394003446848692,-1.2397706507020787,-0.6786214740907598,0.0014843199337158,True,True,0.01566828035563994,True,True,12.523732064329229,unreviewed,TBD,TBD
200,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNIJDERS BLOK TYPE; MRXSSB",forehead_height,forehead,forehead_height,moderate_candidate,13,942,0.2038900534938707,0.2038772607495021,0.1840860182165468,0.1856654674292423,1.0032657237288638,0.5079877168147839,1.4857046307301909,0.01645636512431,0.5183733463988242,0.518373346398824,1.0,1.0032657237288638,0.5079877168147839,1.4857046307301909,0.0165579476250773,True,True,0.0,True,True,12.523265723728864,unreviewed,TBD,TBD
201,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNIJDERS BLOK TYPE; MRXSSB",hairline_height,forehead,hairline_height,moderate_candidate,13,942,0.2038900534938707,0.2038772607495021,0.1840860182165468,0.1856654674292423,1.0032657237288638,0.516504882667804,1.465596783806347,0.01645636512431,0.5183733463988242,0.518373346398824,1.0,1.0032657237288638,0.516504882667804,1.465596783806347,0.0165579476250773,True,True,0.0,True,True,12.523265723728864,unreviewed,TBD,TBD
202,Meier-Gorlin syndrome,face_triangularity,global face shape / proportions,face_triangularity,moderate_candidate,10,942,0.5922251105980436,0.5928118971879957,0.5543925309280083,0.5577225634872556,1.123091769506198,0.4879604745800052,1.8525083952557304,0.0212086927725207,0.5715498938428875,0.5715498938428876,0.998,1.123091769506198,0.4879604745800052,1.8525083952557304,0.02116927141049,True,True,0.0,True,True,12.521091769506198,unreviewed,TBD,TBD
203,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 5; MRD5",chin_height,chin / jaw,chin_height,moderate_candidate,12,942,0.1400139038841639,0.1386838938757175,0.176382523906743,0.1763056592284836,-1.034848086216671,-1.35736479133344,-0.7656947900729746,0.0025161777552529,-0.6576433121019108,-0.6576433121019108,1.0,-1.034848086216671,-1.35736479133344,-0.7656947900729746,0.0024818662404085,True,True,0.0,True,True,12.514848086216672,unreviewed,TBD,TBD
204,MOWAT-WILSON SYNDROME; MOWS,forehead_width_upper,forehead,forehead_width_upper,moderate_candidate,15,942,0.758019429868355,0.7631216505702136,0.7335674050836118,0.7333062338376494,0.9117758571820732,0.2653154071326884,1.590779905051129,0.0244548759637573,0.4598726114649681,0.459872611464968,0.998,0.9117758571820732,0.2653154071326884,1.590779905051129,0.0240235730367069,True,True,0.0,True,True,12.509775857182072,unreviewed,TBD,TBD
205,MOWAT-WILSON SYNDROME; MOWS,nostril_region_area,nose,nostril_region_area,moderate_candidate,15,942,0.0177677301024125,0.0175380356959723,0.0154232559750808,0.015282903381654,0.9059964358039077,0.293022817133762,1.5446975636814704,0.0427738724546327,0.4196744515215853,0.4196744515215853,0.998,0.9059964358039077,0.293022817133762,1.5446975636814704,0.0423891292583541,True,True,0.0,True,True,12.503996435803906,unreviewed,TBD,TBD
206,MOWAT-WILSON SYNDROME; MOWS,eb_inter_distance,eyebrows,eb_inter_distance,moderate_candidate,15,942,0.2061201792994902,0.2038321113773429,0.1950117598059135,0.1945834924052124,0.8980443749481495,0.3757542995481903,1.446474892956367,0.0262753392592001,0.4546355272469922,0.4546355272469922,1.0,0.8980443749481495,0.3757542995481903,1.446474892956367,0.0259595245059626,True,True,0.0,True,True,12.49804437494815,unreviewed,TBD,TBD
207,"Autism, susceptiblity to",nose_ala_height_r,nose,nose_ala_height,moderate_candidate,12,942,0.0699906672085881,0.0701979349544942,0.0646525145080057,0.064345092646391,1.013503545435647,0.6294615337996349,1.387159501105305,0.0071551571399691,0.5985491861288039,0.5985491861288039,1.0,1.013503545435647,0.6294615337996349,1.387159501105305,0.0071215147468492,True,True,0.0,True,True,12.493503545435647,unreviewed,TBD,TBD
208,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 5; MRD5",face_triangularity,global face shape / proportions,face_triangularity,moderate_candidate,12,942,0.5883084814125993,0.5835748602835675,0.5543925309280083,0.5577225634872556,1.010726949111698,0.5680768585638776,1.411196794397969,0.0115882891485847,0.5640481245576787,0.5640481245576787,1.0,1.010726949111698,0.5680768585638776,1.411196794397969,0.0114765947953453,True,True,0.0,True,True,12.490726949111698,unreviewed,TBD,TBD
209,CEBALID SYNDROME; CEBALID,eb_thickness_mean,eyebrows,eb_thickness,moderate_candidate,12,942,0.0170020262317532,0.016919501541658,0.0152435255920658,0.0152085555704443,1.0093165806153168,0.5601099257676854,1.4671627586845462,0.0147543240338826,0.5474168435951875,0.5474168435951876,1.0,1.0093165806153168,0.5601099257676854,1.4671627586845462,0.0148511795527046,True,True,0.0,True,True,12.489316580615316,unreviewed,TBD,TBD
210,"Autism, susceptiblity to",nose_ala_height_mean,nose,nose_ala_height,moderate_candidate,12,942,0.0700719249986708,0.0703077038504864,0.0646928255067841,0.0644010786882862,1.0089079199316482,0.6472301950807227,1.3751853222331176,0.0069568866445743,0.6003184713375797,0.6003184713375795,1.0,1.0089079199316482,0.6472301950807227,1.3751853222331176,0.0068895619351107,True,True,0.0,True,True,12.488907919931648,unreviewed,TBD,TBD
211,NEURODEVELOPMENTAL DISORDER WITH SPASTIC DIPLEGIA AND VISUAL DEFECTS; NEDSDV,philtrum_width,philtrum / mouth / lips,philtrum_width,moderate_candidate,10,942,0.2839884666282833,0.2821971144921855,0.3008337242395867,0.2986240588266514,-1.0887881559669308,-1.3893703929038703,-0.7155333347542023,0.003187750517043,-0.7057324840764331,-0.7057324840764332,1.0,-1.0887881559669308,-1.3893703929038703,-0.7155333347542023,0.0032291498744072,True,True,0.0,True,True,12.488788155966931,unreviewed,TBD,TBD
212,Holoprosencephaly,forehead_width_mid,forehead,forehead_width_mid,moderate_candidate,11,942,0.843619692095272,0.8471429523743145,0.8717933457632211,0.8709651266071212,-1.0554235417999194,-1.7819281362939734,-0.1283739304626177,0.0449633225721508,-0.4846554719166184,-0.4846554719166184,0.99,-1.0554235417999194,-1.7819281362939734,-0.1283739304626177,0.0442767946206265,True,True,0.0,True,True,12.48542354179992,unreviewed,TBD,TBD
213,CLARK-BARAITSER SYNDROME; CLABARS,philtrum_length,philtrum / mouth / lips,philtrum_length,moderate_candidate,13,942,0.3316365165857858,0.3260484871829406,0.2848302841731749,0.2838415889614529,0.9627841557979816,0.558100959906222,1.3845702445343824,0.0087583547957463,0.5606728727747836,0.5606728727747836,1.0,0.9627841557979816,0.558100959906222,1.3845702445343824,0.0085206638538684,True,True,0.0,True,True,12.482784155797981,unreviewed,TBD,TBD
214,ANGELMAN SYNDROME; AS,midface_width,global face shape / proportions,midface_width,moderate_candidate,18,942,0.6082909972533171,0.6077579741348297,0.5844722399159754,0.5816557102029809,0.8860772455521589,0.5962332835142036,1.1956054106516458,0.0030946013445307,0.5300778485491862,0.5300778485491862,1.0,0.8223728897091775,0.5275252253797228,1.1521761246348272,0.0067452819850174,True,True,0.0637043558429814,True,True,12.478668533866196,unreviewed,TBD,TBD
215,Meier-Gorlin syndrome,forehead_height,forehead,forehead_height,moderate_candidate,10,942,0.2053249379712355,0.2057825299497635,0.1840860182165468,0.1856654674292423,1.0783662646888268,0.7245903131471555,1.4085540787853306,0.0082022631869242,0.6456475583864119,0.6456475583864119,1.0,1.0783662646888268,0.7245903131471555,1.4085540787853306,0.0080427908776122,True,True,0.0,True,True,12.478366264688827,unreviewed,TBD,TBD
216,Meier-Gorlin syndrome,hairline_height,forehead,hairline_height,moderate_candidate,10,942,0.2053249379712355,0.2057825299497635,0.1840860182165468,0.1856654674292423,1.0783662646888268,0.7722565097495985,1.498274593987176,0.0082022631869242,0.6456475583864119,0.6456475583864119,1.0,1.0783662646888268,0.7722565097495985,1.498274593987176,0.0080427908776122,True,True,0.0,True,True,12.478366264688827,unreviewed,TBD,TBD
217,MOWAT-WILSON SYNDROME; MOWS,forehead_width_mid,forehead,forehead_width_mid,moderate_candidate,15,942,0.8952265289769178,0.9056738457243996,0.8717933457632211,0.8709651266071212,0.8789983849535716,0.2736763479695689,1.4368623525235358,0.0230652221478127,0.4629865534324133,0.4629865534324133,0.998,0.8789983849535716,0.2736763479695689,1.4368623525235358,0.0228989863125131,True,True,0.0,True,True,12.476998384953571,unreviewed,TBD,TBD
218,RAHMAN SYNDROME; RMNS,face_width_uniformity,global face shape / proportions,face_width_uniformity,moderate_candidate,11,942,0.7787724923897659,0.7809020655825436,0.7637602809050882,0.7632446171326059,1.0399010744775208,0.2550400357243318,1.868750510266288,0.0456619216902061,0.4831113684616869,0.483111368461687,0.996,1.0399010744775208,0.2550400357243318,1.868750510266288,0.0448588225650014,True,True,0.0,True,True,12.475901074477521,unreviewed,TBD,TBD
219,ANGELMAN SYNDROME; AS,forehead_height,forehead,forehead_height,moderate_candidate,18,942,0.2005298951690184,0.1987374493364894,0.1840860182165468,0.1856654674292423,0.8344333759272817,0.4765779186455633,1.2328713518471777,0.0102063749793968,0.4705119131870724,0.4705119131870725,1.0,0.7938666009918824,0.266213810177086,1.2688048362445463,0.0083161358436924,True,True,0.040566774935399286,True,True,12.473299826056483,unreviewed,TBD,TBD
220,ANGELMAN SYNDROME; AS,hairline_height,forehead,hairline_height,moderate_candidate,18,942,0.2005298951690184,0.1987374493364894,0.1840860182165468,0.1856654674292423,0.8344333759272817,0.4704825063844235,1.1837211991992755,0.0102063749793968,0.4705119131870724,0.4705119131870725,1.0,0.7938666009918824,0.2856215369668966,1.2159729845150542,0.0083161358436924,True,True,0.040566774935399286,True,True,12.473299826056483,unreviewed,TBD,TBD
221,FBXW7,nose_tip_to_bridge_ratio,nose,nose_tip_to_bridge_ratio,moderate_candidate,10,942,3.189015935484795,3.153093187830991,3.3968677627334674,3.378243300922927,-1.0726756432454998,-1.3704309814321296,-0.6673158043303377,0.0086819972653307,-0.6390658174097664,-0.6390658174097665,1.0,-1.0726756432454998,-1.3704309814321296,-0.6673158043303377,0.0084772649765396,True,True,0.0,True,True,12.4726756432455,unreviewed,TBD,TBD
222,"Autism, susceptiblity to",nose_ala_height_l,nose,nose_ala_height,moderate_candidate,12,942,0.0701531827887535,0.0704983668114805,0.0647331365055625,0.0645101186649806,0.9913468023621852,0.6090267849129456,1.3492490015224574,0.007593610099113,0.5941259731068649,0.5941259731068649,1.0,0.9913468023621852,0.6090267849129456,1.3492490015224574,0.0075237302515751,True,True,0.0,True,True,12.471346802362186,unreviewed,TBD,TBD
223,"Autism, susceptiblity to",eb_thickness_r,eyebrows,eb_thickness,moderate_candidate,12,942,0.0175992355024643,0.0177406144823232,0.0150932583810383,0.014768934739781,0.9909497148548144,0.7251161242561843,1.2704378582020175,0.0041304952244911,0.6303963198867657,0.6303963198867657,1.0,0.9909497148548144,0.7251161242561843,1.2704378582020175,0.0040826516504623,True,True,0.0,True,True,12.470949714854815,unreviewed,TBD,TBD
224,Multiple congenital anomalies-hypotonia-seizures syndrome,mouth_tenting,philtrum / mouth / lips,mouth_tenting,moderate_candidate,10,942,0.8882965356307198,0.8508061042803754,0.5588427460691084,0.5457547151882686,1.0710866591131896,0.3794839385356148,1.787195151944165,0.0421169248321293,0.5138004246284501,0.5138004246284502,0.998,1.0710866591131896,0.3794839385356148,1.787195151944165,0.0419678236763371,True,True,0.0,True,True,12.46908665911319,unreviewed,TBD,TBD
225,MOWAT-WILSON SYNDROME; MOWS,eye_fissure_length_r,eyes / orbital dimensions,eye_fissure_length,moderate_candidate,15,942,0.2111358595554701,0.2146478164546206,0.197349087185091,0.1965973485184808,0.867385696933528,0.4028645883127528,1.3150199032287997,0.0137163087743452,0.4955414012738853,0.4955414012738852,1.0,0.867385696933528,0.4028645883127528,1.3150199032287997,0.0135313697796349,True,True,0.0,True,True,12.467385696933528,unreviewed,TBD,TBD
226,NEURODEVELOPMENTAL DISORDER WITH SEVERE MOTOR IMPAIRMENT AND ABSENT LANGUAGE; NEDMIAL,jaw_to_forehead_ratio,chin / jaw,jaw_to_forehead_ratio,moderate_candidate,11,942,1.0021863865878975,0.9804025399732156,1.084235035651304,1.0820499752326038,-1.3209370092554629,-2.043703707783483,-0.3236140397566161,0.0033580272706211,-0.6693688477127968,-0.6693688477127968,0.986,-1.461762231952906,-1.99625422360348,-0.8586022079420846,0.0025267163190159,True,True,0.14082522269744313,True,True,12.465286563860577,unreviewed,TBD,TBD
227,Holoprosencephaly,face_aspect_ratio,global face shape / proportions,face_aspect_ratio,moderate_candidate,11,942,0.8603977207965025,0.8474850826525264,0.9118919075650824,0.9107374094176942,-1.018807777035054,-1.307491580083467,-0.6942900350511215,0.0061609813729661,-0.6342404941131056,-0.6342404941131056,1.0,-1.018807777035054,-1.307491580083467,-0.6942900350511215,0.0060780051928588,True,True,0.0,True,True,12.458807777035053,unreviewed,TBD,TBD
228,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 5; MRD5",nose_tip_to_bridge_ratio,nose,nose_tip_to_bridge_ratio,moderate_candidate,12,942,3.209296803761378,3.196412591594621,3.3968677627334674,3.378243300922927,-0.9675611318557776,-1.3457796288978403,-0.5137967478715021,0.0103137955198791,-0.5721868365180467,-0.5721868365180467,1.0,-0.9675611318557776,-1.3457796288978403,-0.5137967478715021,0.0100540021818469,True,True,0.0,True,True,12.447561131855778,unreviewed,TBD,TBD
229,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNIJDERS BLOK TYPE; MRXSSB",eb_medial_flare_l,eyebrows,eb_medial_flare,moderate_candidate,13,942,-0.1351244435392304,-0.1429556220771587,-0.0875968659986071,-0.086894632788754,-0.926106447779708,-1.3221575205561975,-0.4921710773355345,0.0113175138880915,-0.5436877347705373,-0.5436877347705373,0.998,-0.926106447779708,-1.3221575205561975,-0.4921710773355345,0.0111530948001289,True,True,0.0,True,True,12.444106447779706,unreviewed,TBD,TBD
